,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
14,X,S169,7993,,1985-05-06 09:51:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.012,0.012,,,,,mg/L,,,,85002068,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
15,X,S169,7993,,1985-05-06 09:51:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,85002068,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
16,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.004,-0.004,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
17,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,-0.5,-0.5,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
18,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,0.02,0.02,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
19,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,0.005,0.005,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
20,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
21,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,14.0,14.0,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
22,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,13,COLOR,,,,34.0,34,,,,,PCU,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,0.0,,
23,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,7.3,7.3,,,,,NTU,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
24,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,8.2,8.20,,,,,UNITS,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
25,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,594.0,594,,,,,uS/cm,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,0.0,,
26,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,6.9,6.90,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
27,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.035,0.035,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
28,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,7,TEMP,,,,27.1,27.1,,,,,Deg C,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
29,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,116.0,116.00,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
30,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
31,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,35,HARDNESS AS CACO3,,,,176.6,176.6,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
32,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,33,SULFATE,,,,45.4,45.4,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
33,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,80.9,80.9,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
34,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,31,MAGNESIUM,,,,16.57,16.57,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
35,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,30,CALCIUM,,,,43.4,43.40,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
36,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,29,POTASSIUM,,,,5.02,5.02,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
37,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,28,SODIUM,,,,53.6,53.60,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
38,X,S169,8002,,1985-05-20 11:05:00,SAMP,G,0.5,,SW,27,SILICA,,,,4.5,4.5,,,,,mg/L,,,,85002473,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
39,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,546.0,546,,,,,uS/cm,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,0.0,,
40,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,7,TEMP,,,,30.7,30.7,,,,,Deg C,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
41,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,7.0,7.0,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
42,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.019,0.019,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
43,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,5.6,5.60,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
44,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,13,COLOR,,,,31.0,31,,,,,PCU,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,0.0,,
45,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,8.0,8.00,,,,,UNITS,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
46,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,100.0,100.00,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
47,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.015,0.015,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
48,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,78.8,78.8,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
49,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.055,0.055,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
50,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.006999999999999999,0.007,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
51,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,2.22,2.2,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
52,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,0.07,0.07,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,,
53,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,,
54,X,S169,8018,,1985-06-04 10:07:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,5.1,5.1,,,,,NTU,,,,85002880,,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,,
55,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,0.006999999999999999,0.007,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
56,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,0.01,0.01,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
57,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.65,1.6,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
58,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.019,0.019,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
59,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.121,0.121,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
60,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,112.0,112.0,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
61,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.027999999999999997,0.028,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
62,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,181.0,181.00,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
63,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,7,TEMP,,,,29.0,29.0,,,,,Deg C,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
64,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,827.0,827,,,,,uS/cm,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,0.0,,
65,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,7.64,7.64,,,,,UNITS,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
66,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,6.6,6.6,,,,,NTU,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
67,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,13,COLOR,,,,69.0,69,,,,,PCU,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,0.0,,
68,X,S169,8052,,1985-07-02 11:43:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.035,0.035,,,,,mg/L,,,,85003696,,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
69,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,151.0,151.00,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,2.0,,
70,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,7,TEMP,,,,24.5,24.5,,,,,Deg C,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,1.0,,
71,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,58.3,58.3,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,1.0,,
72,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.795,0.795,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,3.0,,
73,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.16699999999999998,0.167,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,3.0,,
74,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,3.35,3.4,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,1.0,,
75,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,0.56,0.56,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,2.0,,
76,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,0.047,0.047,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,3.0,,
77,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.382,0.382,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,3.0,,
78,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,16.0,16.0,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,1.0,,
79,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,13,COLOR,,,,205.0,205,,,,,PCU,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,0.0,,
80,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,10.4,10.4,,,,,NTU,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,1.0,,
81,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,552.0,552,,,,,uS/cm,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,0.0,,
82,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,2.2,2.20,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,2.0,,
83,X,S169,8137,,1985-07-23 12:30:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.335,0.335,,,,,mg/L,,,,85004276,,WMD,WMD,,,,,,,,,,0,,3,1,4,MON,3.0,,
84,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,165.0,165.00,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,2.0,,
85,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,6.9,6.90,,,,,UNITS,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,2.0,,
86,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.8340000000000001,0.834,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,3.0,,
87,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,89.3,89.3,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,1.0,,
88,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.76,0.760,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,3.0,,
89,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.172,0.172,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,3.0,,
90,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,3.41,3.4,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,1.0,,
91,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,0.5,0.50,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,2.0,,
92,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,0.07200000000000001,0.072,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,3.0,,
93,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.9059999999999999,0.906,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,3.0,,
94,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,6.0,6.0,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,1.0,,
95,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,13,COLOR,,,,217.0,217,,,,,PCU,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,0.0,,
96,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,6.9,6.9,,,,,NTU,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,1.0,,
97,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,706.0,706,,,,,uS/cm,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,0.0,,
98,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,1.8,1.80,,,,,mg/L,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,2.0,,
99,X,S169,8139,,1985-07-24 13:30:00,SAMP,G,0.5,,SW,7,TEMP,,,,25.1,25.1,,,,,Deg C,,,,85004278,,WMD,WMD,,,,,,,,,,0,,3,1,5,MON,1.0,,
100,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,12.0,12.0,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,1.0,,
101,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,7,TEMP,,,,30.4,30.4,,,,,Deg C,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,1.0,,
102,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,0.08199999999999999,0.082,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,3.0,,
103,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,0.43,0.43,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,2.0,,
104,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,3.05,3.0,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,1.0,,
105,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.168,0.168,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,3.0,,
106,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.8140000000000001,0.814,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,3.0,,
107,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,81.2,81.2,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,1.0,,
108,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,1.6280000000000001,1.628,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,3.0,,
109,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,197.0,197.00,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,2.0,,
110,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,7.0,7.00,,,,,mg/L,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,2.0,,
111,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,766.0,766,,,,,uS/cm,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,0.0,,
112,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,7.2,7.20,,,,,UNITS,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,2.0,,
113,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,13,COLOR,,,,189.0,189,,,,,PCU,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,0.0,,
114,X,S169,8235,,1985-07-30 10:50:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,4.4,4.4,,,,,NTU,,,,85004401,,WMD,WMD,,,,,,,,,,0,,2,1,2,MON,1.0,,
