,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
11,X,S135,0644,,1973-04-09 00:00:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,211.0,211.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
12,X,S135,0644,,1973-04-09 00:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.027000000000000003,0.027,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
13,X,S135,0644,,1973-04-09 00:00:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,201.2,201.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
14,X,S135,0644,,1973-04-09 00:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,87.0,87.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
15,X,S135,0644,,1973-04-09 00:00:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.035,0.035,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
16,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
17,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,105.0,105.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
18,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,15.7,15.70,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
19,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,56.0,56.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
20,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,4.05,4.05,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
21,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,28,SODIUM,,,,58.3,58.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
22,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,27,SILICA,,,,4.6,4.6,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
23,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.024,0.024,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
24,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.29,1.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
25,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
26,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.02,0.02,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
27,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.057,0.057,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
28,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,145.0,145.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
29,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
30,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,204.5,204.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
31,X,S135,0645,,1973-04-16 08:00:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.34,8.34,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
32,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.003,0.003,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
33,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.15,8.15,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
34,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,175.8,175.8,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
35,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,87.0,87.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
36,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.012,0.012,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
37,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,8.8,8.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
38,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,55.9,55.90,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
39,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,2.83,2.83,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
40,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,28,SODIUM,,,,49.4,49.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
41,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,27,SILICA,,,,0.4,0.4,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
42,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.019,0.019,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
43,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,0.85,0.8,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
44,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.06,0.06,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
45,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
46,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.013999999999999999,0.014,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
47,X,S135,0646,,1973-04-23 00:00:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,132.5,132.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
48,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,146.0,146.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
49,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,203.0,203.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
50,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,88.0,88.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
51,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,16.2,16.20,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
52,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,54.6,54.60,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
53,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,0.01,0.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
54,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.28,8.28,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
55,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
56,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
57,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.06,0.06,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
58,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.022000000000000002,0.022,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
59,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.083,0.083,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
60,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,27,SILICA,,,,2.6,2.6,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
61,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
62,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,4.04,4.04,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
63,X,S135,0647,,1973-04-30 08:15:00,SAMP,G,0.0,,SW,28,SODIUM,,,,56.4,56.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
64,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.32,8.32,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
65,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,140.5,140.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
66,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
67,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.3,1.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
68,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.013999999999999999,0.014,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
69,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.04,0.040,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
70,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,28,SODIUM,,,,57.3,57.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
71,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,27,SILICA,,,,2.1,2.1,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
72,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,3.84,3.84,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
73,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,54.5,54.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
74,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,17.3,17.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
75,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,97.0,97.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
76,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,207.3,207.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
77,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
78,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.11,0.11,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
79,X,S135,0708,,1973-05-07 08:05:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.004,0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
80,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,117.5,117.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
81,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
82,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,191.5,191.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
83,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,82.9,82.9,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
84,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,15.4,15.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
85,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,51.3,51.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
86,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,28,SODIUM,,,,53.1,53.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
87,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,27,SILICA,,,,2.0,2.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
88,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.005,0.005,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
89,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,2.01,2.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
90,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.04,0.04,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
91,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
92,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
93,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.21,8.21,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
94,X,S135,0709,,1973-05-14 08:15:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,3.92,3.92,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
95,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.006,0.006,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
96,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.14,8.14,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
97,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
98,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.07,1.1,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
99,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.047,0.047,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
100,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.06,0.060,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
101,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,27,SILICA,,,,4.3,4.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
102,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,28,SODIUM,,,,56.1,56.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
103,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,3.93,3.93,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
104,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,61.7,61.70,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
105,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,16.2,16.20,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
106,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,90.0,90.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
107,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,220.7,220.7,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
108,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
109,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,122.0,122.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
110,X,S135,0710,,1973-05-21 08:10:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
111,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.3,8.30,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
112,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,105.0,105.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
113,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,3.0,,
114,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,220.8,220.8,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
115,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,96.0,96.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,1.0,,
116,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,16.1,16.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
117,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,61.9,61.90,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
118,X,S135,0711,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,5.34,5.34,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,1,0,0,MON,2.0,,
