,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
29,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,31,MAGNESIUM,,,,22.4,22.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
30,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,30,CALCIUM,,,,51.0,51.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
31,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,29,POTASSIUM,,,,8.8,8.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
32,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,28,SODIUM,,,,99.0,99.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
33,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,27,SILICA,,,,8.7,8.7,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
34,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.05,0.050,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
35,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
36,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.45,1.4,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
37,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,20,AMMONIA-N,,,,-0.2,-0.20,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
38,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,18,NITRATE+NITRITE-N,,,,-0.003,-0.003,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
39,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,10,"PH, FIELD",,,,8.5,8.50,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
40,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,8,DISSOLVED OXYGEN,,,,8.5,8.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
41,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,19.0,19.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
42,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,50,"NICKEL, DISSOLVED",,,,52.0,52.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
43,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
44,Y,L004,0028,,1972-11-06 13:10:00,SAMP,G,3.0,,SW,7,TEMP,,,,28.0,28.0,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
45,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,7,TEMP,,,,22.4,22.4,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
46,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,140.0,140.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
47,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.1,-0.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
48,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,7.9,7.90,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
49,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,690.0,690,,,,,uS/cm,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
50,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.2,8.20,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
51,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.05,0.050,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
52,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,0.006,0.006,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
53,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.011000000000000001,0.011,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
54,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.051,0.051,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
55,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,27,SILICA,,,,9.2,9.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
56,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,8.8,8.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
57,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,51.0,51.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
58,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,22.4,22.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
59,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,86.0,86.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
60,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,219.5,219.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
61,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,37,"IRON, DISSOLVED",,,,120.0,120.00,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
62,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,43,"CHROMIUM, DISSOLVED",,,,18.0,18.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
63,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,50,"NICKEL, DISSOLVED",,,,56.0,56.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
64,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,57,"CARBON, TOTAL",,,,27.0,27.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
65,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,58,"CARBON, TOTAL INORGANIC",,,,7.0,7.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
66,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.044000000000000004,0.044,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
67,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,20.0,20.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
68,Y,L004,0050,,1972-12-11 12:15:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.4,1.4,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
69,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,30,CALCIUM,,,,51.0,51.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
70,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,31,MAGNESIUM,,,,22.4,22.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
71,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,32,CHLORIDE,,,,84.0,84.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
72,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,35,HARDNESS AS CACO3,,,,219.5,219.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
73,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,37,"IRON, DISSOLVED",,,,120.0,120.00,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
74,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,43,"CHROMIUM, DISSOLVED",,,,19.0,19.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
75,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,50,"NICKEL, DISSOLVED",,,,56.0,56.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
76,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,57,"CARBON, TOTAL",,,,24.0,24.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
77,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,58,"CARBON, TOTAL INORGANIC",,,,9.0,9.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
78,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,7,TEMP,,,,22.2,22.2,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
79,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,78,NITRATE-N,,,,0.047,0.047,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
80,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,15.0,15.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
81,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,145.0,145.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
82,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,8,DISSOLVED OXYGEN,,,,7.3,7.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
83,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,695.0,695,,,,,uS/cm,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
84,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,10,"PH, FIELD",,,,8.2,8.20,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
85,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,18,NITRATE+NITRITE-N,,,,0.049,0.049,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
86,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
87,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,20,AMMONIA-N,,,,-0.1,-0.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
88,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.5,1.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
89,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
90,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.053,0.053,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
91,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,27,SILICA,,,,9.3,9.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
92,Y,L004,0051,,1972-12-11 12:20:00,SAMP,G,2.0,,SW,29,POTASSIUM,,,,8.8,8.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
93,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,52.0,52.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
94,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,7,TEMP,,,,14.2,14.2,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
95,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,160.0,160.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
96,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,13.4,13.4,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
97,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,58,"CARBON, TOTAL INORGANIC",,,,10.3,10.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
98,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,57,"CARBON, TOTAL",,,,23.8,23.8,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
99,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,37,"IRON, DISSOLVED",,,,120.0,120.00,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
100,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,203.9,203.9,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
101,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,18.0,18.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
102,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,4.0,4.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
103,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,28,SODIUM,,,,56.9,56.90,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
104,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.11800000000000001,0.118,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
105,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.005,0.005,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
106,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.72,1.7,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
107,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.07,0.07,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
108,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
109,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.18,0.18,,,,,metres,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
110,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.2,8.20,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
111,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,680.0,680,,,,,uS/cm,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
112,Y,L004,0064,,1973-01-15 14:30:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,9.7,9.70,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
113,Y,L004,0065,,1973-01-15 14:40:00,SAMP,G,3.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
114,Y,L004,0065,,1973-01-15 14:40:00,SAMP,G,3.0,,SW,29,POTASSIUM,,,,4.0,4.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
115,Y,L004,0065,,1973-01-15 14:40:00,SAMP,G,3.0,,SW,20,AMMONIA-N,,,,0.06,0.06,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
116,Y,L004,0065,,1973-01-15 14:40:00,SAMP,G,3.0,,SW,18,NITRATE+NITRITE-N,,,,0.18100000000000002,0.181,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
