,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
12,Y,POLESOUT,6536,,1988-06-27 13:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,70.6,70.6,,,,,mg/L,,,,88007465,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,1.0,,
13,Y,POLESOUT,6536,,1988-06-27 13:00:00,SAMP,G,0.0,,SW,61,CHLOROPHYLL-A,,,,16.1,16.1,,,,,mg/M^3,,,,88007465,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,1.0,,
14,Y,POLESOUT,6536,,1988-06-27 13:00:00,SAMP,G,0.0,,SW,64,PHEOPHYTIN,,,,0.8,0.8,,,,,mg/M^3,,,,88007465,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,1.0,,
15,Y,POLESOUT,6536,,1988-06-27 13:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88007465,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,3.0,,
16,Y,POLESOUT,6536,,1988-06-27 13:00:00,SAMP,G,0.0,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,15.3,15.3,,,,,mg/M^3,,,,88007465,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,1.0,,
17,Y,POLESOUT,6536,,1988-06-27 13:00:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,103.0,103.00,,,,,mg/L,,,,88007465,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,2.0,,
18,Y,POLESOUT,6536,,1988-06-27 13:00:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,522.0,522,,,,,uS/cm,,,,88007465,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,0.0,,
19,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,9.0,9.00,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
20,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,477.0,477,,,,,uS/cm,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,0.0,,
21,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,97.5,97.50,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
22,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
23,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,64,PHEOPHYTIN,,,,0.7,0.7,,,,,mg/M^3,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
24,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,61,CHLOROPHYLL-A,,,,69.0,69.0,,,,,mg/M^3,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
25,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,36,"IRON, TOTAL",,,,150.0,150.00,,,,,ug/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
26,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,134.1,134.1,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
27,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,33,SULFATE,,,,33.6,33.6,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
28,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,11.96,11.96,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
29,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,34.0,34.00,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
30,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,4.49,4.49,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
31,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,28,SODIUM,,,,40.77,40.77,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
32,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,27,SILICA,,,,10.1,10.1,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
33,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.07200000000000001,0.072,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
34,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.004,-0.004,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
35,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.83,1.8,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
36,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
37,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
38,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.004,0.004,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
39,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,67.3,67.3,,,,,mg/L,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
40,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,7,TEMP,,,,30.5,30.5,,,,,Deg C,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
41,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,66.8,66.8,,,,,mg/M^3,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
42,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.5,8.50,,,,,UNITS,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
43,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.65,0.65,,,,,metres,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
44,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,12,TURBIDITY,,,,8.2,8.2,,,,,NTU,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
45,Y,POLESOUT,6605,,1988-07-11 12:05:00,SAMP,G,0.0,,SW,13,COLOR,,,,44.0,44,,,,,PCU,,,,88008270,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,0.0,,
46,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,7,TEMP,,,,31.8,31.8,,,,,Deg C,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
47,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.8,0.80,,,,,metres,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
48,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,93.2,93.20,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
49,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
50,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,64,PHEOPHYTIN,,,,-2.2,-2.2,,,,,mg/M^3,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
51,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,61,CHLOROPHYLL-A,,,,33.2,33.2,,,,,mg/M^3,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
52,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,69.7,69.7,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
53,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.051,0.051,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
54,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.004,-0.004,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
55,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.1,1.1,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
56,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
57,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
58,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
59,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,13,COLOR,,,,31.0,31,,,,,PCU,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,0.0,,
60,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,12,TURBIDITY,,,,3.8,3.8,,,,,NTU,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
61,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.5,8.50,,,,,UNITS,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
62,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,485.0,485,,,,,uS/cm,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,0.0,,
63,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,8.7,8.70,,,,,mg/L,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
64,Y,POLESOUT,6691,,1988-07-26 12:25:00,SAMP,G,0.0,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,33.7,33.7,,,,,mg/M^3,,,,88009017,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
65,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
66,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,27.7,27.7,,,,,mg/M^3,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
67,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.9,0.90,,,,,metres,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
68,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,8.2,8.20,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
69,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,521.0,521,,,,,uS/cm,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,0.0,,
70,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.4,8.40,,,,,UNITS,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
71,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,12,TURBIDITY,,,,2.1,2.1,,,,,NTU,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
72,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,13,COLOR,,,,26.0,26,,,,,PCU,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,0.0,,
73,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.009000000000000001,0.009,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
74,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
75,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.25,1.2,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
76,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.004,-0.004,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
77,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.04,0.040,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
78,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,77.9,77.9,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
79,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,61,CHLOROPHYLL-A,,,,28.0,28.0,,,,,mg/M^3,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
80,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,64,PHEOPHYTIN,,,,-0.7,-0.7,,,,,mg/M^3,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
81,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.005,0.005,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,3.0,,
82,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,109.3,109.30,,,,,mg/L,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,2.0,,
83,Y,POLESOUT,6748,,1988-08-08 12:23:00,SAMP,G,0.0,,SW,7,TEMP,,,,31.6,31.6,,,,,Deg C,,,,88009743,,WMD,WMD,,,,,,,,,,19,,0,0,2,MON,1.0,,
84,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,7,TEMP,,,,31.1,31.1,,,,,Deg C,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,1.0,,
85,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,13,COLOR,,,,30.0,30,,,,,PCU,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,0.0,,
86,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,3.0,,
87,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,3.0,,
88,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,2.0,,
89,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.19,1.2,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,1.0,,
90,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.004,-0.004,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,3.0,,
91,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.062,0.062,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,3.0,,
92,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,71.6,71.6,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,1.0,,
93,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,61,CHLOROPHYLL-A,,,,29.0,29.0,,,,,mg/M^3,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,1.0,,
94,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,64,PHEOPHYTIN,,,,-3.5,-3.5,,,,,mg/M^3,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,1.0,,
95,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,3.0,,
96,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,94.2,94.20,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,2.0,,
97,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,30.3,30.3,,,,,mg/M^3,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,1.0,,
98,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.6,0.60,,,,,metres,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,2.0,,
99,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,8.7,8.70,,,,,mg/L,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,2.0,,
100,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,506.0,506,,,,,uS/cm,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,0.0,,
101,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.1,8.10,,,,,UNITS,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,2.0,,
102,Y,POLESOUT,6817,,1988-08-22 12:03:00,SAMP,G,0.0,,SW,12,TURBIDITY,,,,4.4,4.4,,,,,NTU,,,,88010610,,WMD,WMD,,,,,,,,,,19,,0,0,3,MON,1.0,,
103,Y,POLESOUT,6925,,1988-09-19 12:20:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,9.3,9.30,,,,,mg/L,,,,88012115,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,2.0,,
104,Y,POLESOUT,6925,,1988-09-19 12:20:00,SAMP,G,0.0,,SW,7,TEMP,,,,30.2,30.2,,,,,Deg C,,,,88012115,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,1.0,,
105,Y,POLESOUT,6925,,1988-09-19 12:20:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.3,8.30,,,,,UNITS,,,,88012115,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,2.0,,
106,Y,POLESOUT,6925,,1988-09-19 12:20:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.4,0.40,,,,,metres,,,,88012115,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,2.0,,
107,Y,POLESOUT,6925,,1988-09-19 12:20:00,SAMP,G,0.0,,SW,12,TURBIDITY,,,,10.9,10.9,,,,,NTU,,,,88012115,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,1.0,,
108,Y,POLESOUT,6925,,1988-09-19 12:20:00,SAMP,G,0.0,,SW,13,COLOR,,,,33.0,33,,,,,PCU,,,,88012115,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,0.0,,
109,Y,POLESOUT,6925,,1988-09-19 12:20:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,88012115,,WMD,WMD,,,,,,,,,,19,,0,0,1,MON,3.0,,
