,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
21,YSRG,POLE3S,0086,,1994-06-13 11:29:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.016,0.016,,,,,mg/L,,,,L2650-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
22,YSRG,POLE3S,0086,,1994-06-13 11:29:00,SAMP,G,0.5,,SW,113,CHLOROPHYLL-C,,,,-1.0,-1.0,,,,,mg/M^3,,,,L2650-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
23,YSRG,POLE3S,0086,,1994-06-13 11:29:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.027999999999999997,0.028,,,,,mg/L,,,,L2650-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
24,YSRG,POLE3S,0086,,1994-06-13 11:29:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,8.58,8.58,,,,,UNITS,,,,L2650-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
25,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,64,PHEOPHYTIN,,,,15.7,15.7,,,,,mg/M^3,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
26,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,114.3,114.30,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
27,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,99,"DEPTH, TOTAL",,,,1.9,1.90,,,,,SDU,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
28,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,7.11,7.11,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
29,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
30,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
31,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.3519999999999999,1.4,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
32,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.004,0.004,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
33,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.027999999999999997,0.028,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
34,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,61,CHLOROPHYLL-A,,,,10.3,10.3,,,,,mg/M^3,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
35,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,62,CHLOROPHYLL-B,,,,-1.0,-1.0,,,,,mg/M^3,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
36,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,88.244,88.2,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
37,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,77,VOLATILE SUSPENDED SOLIDS,,,,5.0,5.0,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
38,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.008,0.008,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
39,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,63,CAROTENOIDS,,,,7.6,7.6,,,,,mg/M^3,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
40,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,-1.0,-1.0,,,,,mg/M^3,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
41,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,113,CHLOROPHYLL-C,,,,-1.0,-1.0,,,,,mg/M^3,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
42,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,597.0,597,,,,,uS/cm,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
43,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,8.42,8.42,,,,,UNITS,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
44,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,11,SECCHI DISK DEPTH,,,,1.25,1.25,,,,,metres,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
45,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,3.0,3.0,,,,,NTU,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
46,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,13,COLOR,,,,26.0,26,,,,,PCU,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
47,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,7,TEMP,,,,29.96,30.0,,,,,Deg C,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
48,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,5.0,5.0,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
49,YSRG,POLE3S,0100,,1994-06-27 10:49:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.012,0.012,,,,,mg/L,,,,L2731-9,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
50,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.036000000000000004,0.036,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
51,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,7,TEMP,,,,28.03,28.0,,,,,Deg C,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
52,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.008,1.0,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
53,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.027000000000000003,0.027,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
54,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,27,SILICA,,,,11.657,11.7,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
55,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,28,SODIUM,,,,52.9,52.90,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
56,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,29,POTASSIUM,,,,5.41,5.41,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
57,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,30,CALCIUM,,,,42.6,42.60,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
58,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,33,SULFATE,,,,45.745,45.7,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
59,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,35,HARDNESS AS CACO3,,,,174.0,174.0,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
60,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,61,CHLOROPHYLL-A,,,,13.4,13.4,,,,,mg/M^3,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
61,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,62,CHLOROPHYLL-B,,,,-1.0,-1.0,,,,,mg/M^3,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
62,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,102,"MERCURY, TOTAL",,,,-0.2,-0.200,,,,,ug/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
63,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,103,"CADMIUM, TOTAL",,,,-0.1,-0.100,,,,,ug/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
64,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,104,"COPPER, TOTAL",,,,0.65,0.650,,,,,ug/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
65,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,105,"ZINC, TOTAL",,,,-20.0,-20.000,,,,,ug/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
66,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,106,"ARSENIC, TOTAL",,,,2.14,2.140,,,,,ug/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
67,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,107,"LEAD, TOTAL",,,,-0.5,-0.500,,,,,ug/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
68,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,10.9,10.9,,,,,mg/M^3,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
69,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,113,CHLOROPHYLL-C,,,,-1.0,-1.0,,,,,mg/M^3,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
70,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,36,"IRON, TOTAL",,,,32.0,32.00,,,,,ug/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
71,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,99,"DEPTH, TOTAL",,,,2.0,2.00,,,,,SDU,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
72,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,63,CAROTENOIDS,,,,8.1,8.1,,,,,mg/M^3,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
73,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,64,PHEOPHYTIN,,,,3.5,3.5,,,,,mg/M^3,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
74,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,77,VOLATILE SUSPENDED SOLIDS,,,,4.0,4.0,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
75,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.021,0.021,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
76,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,87.24600000000001,87.2,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
77,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,31,MAGNESIUM,,,,16.35,16.35,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
78,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,604.0,604,,,,,uS/cm,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,0.0,,
79,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
80,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
81,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.04,0.040,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,3.0,,
82,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,5.0,5.0,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
83,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,115.0,115.00,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
84,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,13,COLOR,,,,25.0,25,,,,,PCU,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,0.0,,
85,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,4.2,4.2,,,,,NTU,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,1.0,,
86,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,11,SECCHI DISK DEPTH,,,,1.17,1.17,,,,,metres,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
87,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,8.0,8.00,,,,,mg/L,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
88,YSRG,POLE3S,0114,,1994-07-07 12:03:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,8.51,8.51,,,,,UNITS,,,,L2794-9,,WMD,WMD,,,,,,,,,,0,,0,0,2,MON,2.0,,
89,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,99,"DEPTH, TOTAL",,,,2.1,2.10,,,,,SDU,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,,
90,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,7,TEMP,,,,30.51,30.5,,,,,Deg C,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,,
91,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,591.0,591,,,,,uS/cm,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,0.0,,
92,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,8.46,8.46,,,,,UNITS,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,,
93,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,11,SECCHI DISK DEPTH,,,,1.77,1.77,,,,,metres,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,,
94,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,1.84,1.8,,,,,NTU,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,,
95,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,13,COLOR,,,,26.0,26,,,,,PCU,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,0.0,,
96,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,-3.0,-3.0,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,,
97,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.009000000000000001,0.009,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,,
98,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,7.15,7.15,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,,
99,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,,
100,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,,
101,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,-0.004,-0.004,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,,
102,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.027000000000000003,0.027,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,,
103,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,88.744,88.7,,,,,mg/L,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,,
104,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,61,CHLOROPHYLL-A,,,,2.4,2.4,,,,,mg/M^3,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,,
105,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,62,CHLOROPHYLL-B,,,,-1.0,-1.0,,,,,mg/M^3,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,,
106,YSRG,POLE3S,0128,,1994-07-20 10:59:00,SAMP,G,0.5,,SW,64,PHEOPHYTIN,,,,-1.0,-1.0,,,,,mg/M^3,,,,L2861-9,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,,
