,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
54,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.08199999999999999,0.082,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
55,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,27,SILICA,,,,4.1,4.1,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
56,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,28,SODIUM,,,,31.6,31.60,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
57,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,2.45,2.45,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
58,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,54.3,54.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
59,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,10.7,10.70,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
60,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.076,0.076,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
61,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,179.6,179.6,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
62,X,S133,0643,,1973-04-30 08:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,50.0,50.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
63,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,11.5,11.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
64,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,65.0,65.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
65,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,2.96,2.96,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
66,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,28,SODIUM,,,,38.8,38.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
67,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,27,SILICA,,,,2.6,2.6,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
68,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.141,0.141,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
69,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.08199999999999999,0.082,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
70,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.8,1.8,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
71,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
72,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.022000000000000002,0.022,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
73,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,7.75,7.75,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
74,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.02,0.02,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
75,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,88.0,88.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
76,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.02,0.020,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
77,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,136.2,136.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
78,X,S133,0704,,1973-05-07 08:00:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,35.6,35.60,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
79,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,14.0,14.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
80,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,42.6,42.60,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
81,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,3.76,3.76,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
82,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,28,SODIUM,,,,56.4,56.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
83,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,27,SILICA,,,,2.6,2.6,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
84,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.16,0.160,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
85,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.107,0.107,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
86,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.25,1.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
87,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.05,0.05,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
88,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
89,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.028999999999999998,0.029,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
90,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.01,8.01,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
91,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.027000000000000003,0.027,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
92,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,164.0,164.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
93,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,85.7,85.7,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
94,X,S133,0705,,1973-05-14 08:00:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,91.5,91.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
95,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,7.86,7.86,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
96,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,14.1,14.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
97,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,81.5,81.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
98,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.01,0.010,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
99,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,171.4,171.4,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
100,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,88.2,88.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
101,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,45.4,45.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
102,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,3.42,3.42,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
103,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,28,SODIUM,,,,50.3,50.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
104,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,27,SILICA,,,,2.8,2.8,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
105,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.13,0.130,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
106,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.09300000000000001,0.093,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
107,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.32,1.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
108,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.03,0.03,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
109,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
110,X,S133,0706,,1973-05-21 08:00:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.012,0.012,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
111,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
112,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,32.0,32.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
113,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,57.0,57.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
114,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,10.0,10.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
115,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,3.83,3.83,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
116,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,28,SODIUM,,,,33.3,33.30,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,2.0,,
117,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,27,SILICA,,,,1.9,1.9,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,1.0,,
118,X,S133,0707,,1973-05-29 08:30:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.14,0.140,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,2,0,0,MON,3.0,,
