,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
13,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.039,0.039,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
14,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.2,1.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
15,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.2,-0.20,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
16,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
17,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.049,0.049,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
18,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.73,0.73,,,,,metres,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
19,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.6,8.60,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
20,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,8.7,8.70,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
21,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,51.0,51.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
22,Y,L007,0033,,1972-11-06 14:00:00,SAMP,G,0.0,,SW,7,TEMP,,,,28.0,28.0,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
23,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,50,"NICKEL, DISSOLVED",,,,52.0,52.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
24,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,160.0,160.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
25,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,37,"IRON, DISSOLVED",,,,120.0,120.00,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
26,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,35,HARDNESS AS CACO3,,,,219.5,219.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
27,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,31,MAGNESIUM,,,,22.4,22.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
28,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,30,CALCIUM,,,,51.0,51.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
29,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,29,POTASSIUM,,,,8.8,8.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
30,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,28,SODIUM,,,,99.0,99.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
31,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,27,SILICA,,,,7.2,7.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
32,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.039,0.039,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
33,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.005,0.005,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
34,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.07,1.1,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
35,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,20,AMMONIA-N,,,,-0.2,-0.20,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
36,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,19,NITRITE-N,,,,0.004,0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
37,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,18,NITRATE+NITRITE-N,,,,0.059000000000000004,0.059,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
38,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,10,"PH, FIELD",,,,8.2,8.20,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
39,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,8,DISSOLVED OXYGEN,,,,8.5,8.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
40,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,17.0,17.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
41,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,7,TEMP,,,,27.0,27.0,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
42,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,78,NITRATE-N,,,,0.055,0.055,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
43,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,32,CHLORIDE,,,,94.0,94.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
44,Y,L007,0034,,1972-11-06 14:15:00,SAMP,G,3.0,,SW,43,"CHROMIUM, DISSOLVED",,,,18.0,18.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
45,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,7,TEMP,,,,22.2,22.2,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
46,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,150.0,150.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
47,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,8.2,8.20,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
48,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,680.0,680,,,,,uS/cm,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
49,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.4,8.40,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
50,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.040999999999999995,0.041,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
51,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
52,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.3,1.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
53,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.006999999999999999,0.007,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
54,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.038,0.038,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
55,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,27,SILICA,,,,8.3,8.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
56,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,8.8,8.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
57,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,51.0,51.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
58,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,22.4,22.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
59,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,84.0,84.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
60,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,219.5,219.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
61,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,37,"IRON, DISSOLVED",,,,120.0,120.00,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
62,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,43,"CHROMIUM, DISSOLVED",,,,19.0,19.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
63,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,50,"NICKEL, DISSOLVED",,,,54.0,54.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
64,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,57,"CARBON, TOTAL",,,,24.0,24.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
65,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,58,"CARBON, TOTAL INORGANIC",,,,7.5,7.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
66,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,0.039,0.039,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
67,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,16.5,16.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
68,Y,L007,0056,,1972-12-12 14:40:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.1,-0.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
69,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,680.0,680,,,,,uS/cm,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
70,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,10,"PH, FIELD",,,,8.4,8.40,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
71,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,18,NITRATE+NITRITE-N,,,,0.04,0.040,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
72,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
73,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,20,AMMONIA-N,,,,-0.1,-0.10,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
74,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.2,1.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
75,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.002,0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
76,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.035,0.035,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
77,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,27,SILICA,,,,7.3,7.3,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
78,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,29,POTASSIUM,,,,8.8,8.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
79,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,30,CALCIUM,,,,51.0,51.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
80,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,31,MAGNESIUM,,,,22.4,22.40,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
81,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,32,CHLORIDE,,,,84.0,84.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
82,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,35,HARDNESS AS CACO3,,,,219.5,219.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
83,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,37,"IRON, DISSOLVED",,,,120.0,120.00,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
84,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,43,"CHROMIUM, DISSOLVED",,,,19.0,19.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
85,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,50,"NICKEL, DISSOLVED",,,,54.0,54.000,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
86,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,57,"CARBON, TOTAL",,,,23.0,23.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
87,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,58,"CARBON, TOTAL INORGANIC",,,,7.5,7.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
88,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,78,NITRATE-N,,,,0.038,0.038,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
89,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,15.5,15.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
90,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,150.0,150.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
91,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,7,TEMP,,,,22.0,22.0,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
92,Y,L007,0057,,1972-12-12 14:50:00,SAMP,G,2.0,,SW,8,DISSOLVED OXYGEN,,,,7.8,7.80,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
93,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
94,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,13.1,13.1,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
95,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,57,"CARBON, TOTAL",,,,24.7,24.7,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
96,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,193.4,193.4,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
97,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,92.0,92.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
98,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,20.0,20.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
99,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,44.5,44.50,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
100,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,28,SODIUM,,,,59.7,59.70,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
101,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,27,SILICA,,,,3.2,3.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
102,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.02,0.020,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
103,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.004,0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
104,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.18,1.2,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
105,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,0.06,0.06,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
106,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,-0.002,-0.002,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
107,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.004,0.004,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,,
108,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,1.24,1.24,,,,,metres,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
109,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,8.4,8.40,,,,,UNITS,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
110,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,650.0,650,,,,,uS/cm,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,,
111,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,10.2,10.20,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
112,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,37,"IRON, DISSOLVED",,,,-100.0,-100.00,,,,,ug/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
113,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,7,TEMP,,,,14.3,14.3,,,,,Deg C,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
114,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,135.0,135.00,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,,
115,Y,L007,0070,,1973-01-16 14:45:00,SAMP,G,0.0,,SW,58,"CARBON, TOTAL INORGANIC",,,,11.5,11.5,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
116,Y,L007,0071,,1973-01-16 15:00:00,SAMP,G,3.0,,SW,89,"CARBON, DISSOLVED ORGANIC",,,,15.0,15.0,,,,,mg/L,,,,,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,,
