,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
15,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,22,"KJELDAHL NITROGEN, DIS",,,,0.847,0.8,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
16,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,21,"KJELDAHL NITROGEN, TOTAL",,,,0.9179999999999999,0.9,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
17,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,20,AMMONIA-N,,,,0.028999999999999998,0.03,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,2.0,1000 MLS.,
18,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,3.0,1000 MLS.,
19,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,18,NITRATE+NITRITE-N,,,,0.011000000000000001,0.011000000000000001,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,3.0,1000 MLS.,
20,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,16,TOTAL SUSPENDED SOLIDS,,,,-3.0,-3.0,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
21,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,13,COLOR,,,,36.0,36.0,,,,,PCU,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,0.0,1000 MLS.,
22,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,12,TURBIDITY,,,,0.353,0.4,,,,,NTU,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
23,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,11,SECCHI DISK DEPTH,,,,1.2,1.2,,,,,metres,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,2.0,1000 MLS.,
24,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,10,"PH, FIELD",,,,7.8,7.8,,,,,UNITS,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,2.0,1000 MLS.,
25,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,9,"SP CONDUCTIVITY, FIELD",,,,400.0,400.0,,,,,uS/cm,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,0.0,1000 MLS.,
26,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,8,DISSOLVED OXYGEN,,,,7.55,7.55,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,2.0,1000 MLS.,
27,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,7,TEMP,,,,16.47,16.5,,,,,Deg C,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
28,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,35,HARDNESS AS CACO3,,,,143.0,143.0,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
29,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,32,CHLORIDE,,,,55.31,55.3,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
30,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,67,"ALKALINITY, TOT, CACO3",,,,94.78,94.78,,,,,mg/L,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,2.0,1000 MLS.,
31,OLIT,MBOXSOU,0008,,1996-01-17 10:13:00,SAMP,UNK,0.0,,RA,64,PHEOPHYTIN,,,,2.5,2.5,,,,,mg/M^3,,,,L5389-8,,WMD,WMD,,,,,,,,,,1,,0,0,0,MON,1.0,1000 MLS.,
32,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,63,CAROTENOIDS,,,,7.6,7.6,,,,,mg/M^3,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
33,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,77,VOLATILE SUSPENDED SOLIDS,,,,-2.0,-2.0,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
34,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,61,CHLOROPHYLL-A,,,,23.4,23.4,,,,,mg/M^3,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
35,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,35,HARDNESS AS CACO3,,,,152.0,152.0,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
36,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,8,DISSOLVED OXYGEN,,,,17.79,17.79,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
37,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,7,TEMP,,,,15.02,15.0,,,,,Deg C,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
38,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,113,CHLOROPHYLL-C,,,,1.4,1.4,,,,,mg/M^3,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
39,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,11.7,11.7,,,,,mg/M^3,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
40,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,20,AMMONIA-N,,,,-0.01,-0.01,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
41,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,19,NITRITE-N,,,,0.006999999999999999,0.006999999999999999,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,500 MLS.,
42,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,18,NITRATE+NITRITE-N,,,,0.006999999999999999,0.006999999999999999,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,500 MLS.,
43,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,16,TOTAL SUSPENDED SOLIDS,,,,-3.0,-3.0,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
44,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,13,COLOR,,,,44.0,44.0,,,,,PCU,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,500 MLS.,
45,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,12,TURBIDITY,,,,0.619,0.6,,,,,NTU,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
46,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,11,SECCHI DISK DEPTH,,,,0.8,0.8,,,,,metres,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
47,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,10,"PH, FIELD",,,,7.75,7.75,,,,,UNITS,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
48,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,9,"SP CONDUCTIVITY, FIELD",,,,386.0,386.0,,,,,uS/cm,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,0.0,500 MLS.,
49,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,30,CALCIUM,,,,40.31,40.31,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
50,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,29,POTASSIUM,,,,5.14,5.14,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
51,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,28,SODIUM,,,,36.05,36.05,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
52,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,26,"PHOSPHATE, DISSOLVED AS P",,,,0.008,0.008,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,500 MLS.,
53,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.008,0.008,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,500 MLS.,
54,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.005,0.005,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,500 MLS.,
55,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,22,"KJELDAHL NITROGEN, DIS",,,,0.688,0.7,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
56,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.062,1.1,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
57,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,67,"ALKALINITY, TOT, CACO3",,,,105.3,105.3,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
58,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,64,PHEOPHYTIN,,,,18.3,18.3,,,,,mg/M^3,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
59,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,32,CHLORIDE,,,,60.788000000000004,60.8,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
60,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,31,MAGNESIUM,,,,12.47,12.47,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,2.0,500 MLS.,
61,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,78,NITRATE-N,,,,-0.004,-0.004,,,,,mg/L,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,3.0,500 MLS.,
62,OLIT,MBOXSOU,0021,,1996-02-13 10:22:00,SAMP,G,0.0,,SW,62,CHLOROPHYLL-B,,,,-1.0,-1.0,,,,,mg/M^3,,,,L5517-7,,WMD,WMD,,,,,,,,,,0,,0,0,0,MON,1.0,500 MLS.,
63,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,63,CAROTENOIDS,,,,-1.0,-1.0,,,,,mg/M^3,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
64,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,77,VOLATILE SUSPENDED SOLIDS,,,,-2.0,-2.0,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
65,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,61,CHLOROPHYLL-A,,,,1.9,1.9,,,,,mg/M^3,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
66,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,35,HARDNESS AS CACO3,,,,158.0,158.0,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
67,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,,,8.98,8.98,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
68,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,7,TEMP,,,,14.42,14.4,,,,,Deg C,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
69,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,113,CHLOROPHYLL-C,,,,-1.0,-1.0,,,,,mg/M^3,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
70,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,112,"CHLOROPHYLL-A, CORRECTED",,,,2.0,2.0,,,,,mg/M^3,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
71,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,99,"DEPTH, TOTAL",,,,0.8,0.8,,,,,SDU,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
72,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,,,0.036000000000000004,0.04,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
73,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,19,NITRITE-N,,,,-0.004,-0.004,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,"500 MLS.,  SECCHI ON BOTTOM.",
74,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,,,,0.008,0.008,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,"500 MLS.,  SECCHI ON BOTTOM.",
75,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,-3.0,-3.0,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
76,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,13,COLOR,,,,32.0,32.0,,,,,PCU,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,0.0,"500 MLS.,  SECCHI ON BOTTOM.",
77,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,12,TURBIDITY,,,,0.534,0.5,,,,,NTU,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
78,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,,,7.9,7.9,,,,,UNITS,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
79,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,,,467.0,467.0,,,,,uS/cm,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,0.0,"500 MLS.,  SECCHI ON BOTTOM.",
80,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,30,CALCIUM,,,,41.87,41.87,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
81,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,29,POTASSIUM,,,,5.22,5.22,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
82,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,28,SODIUM,,,,35.66,35.66,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
83,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,26,"PHOSPHATE, DISSOLVED AS P",,,,0.006,0.006,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,"500 MLS.,  SECCHI ON BOTTOM.",
84,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",,,,0.016,0.016,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,"500 MLS.,  SECCHI ON BOTTOM.",
85,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",,,,0.009000000000000001,0.009000000000000001,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,"500 MLS.,  SECCHI ON BOTTOM.",
86,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,22,"KJELDAHL NITROGEN, DIS",,,,1.526,1.5,,,,,mg/L,J3,yes,,L5655-8,,WMD,WMD,,,,CA,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",REVERSAL TKN < TDKN.
87,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",,,,1.1540000000000001,1.2,,,,,mg/L,J3,yes,,L5655-8,,WMD,WMD,,,,CA,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",REVERSAL TKN < TDKN.
88,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",,,,108.9,108.9,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
89,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,64,PHEOPHYTIN,,,,-1.0,-1.0,,,,,mg/M^3,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
90,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,32,CHLORIDE,,,,63.176,63.2,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
91,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,31,MAGNESIUM,,,,12.97,12.97,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,2.0,"500 MLS.,  SECCHI ON BOTTOM.",
92,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,78,NITRATE-N,,,,0.004,0.004,,,,,mg/L,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,3.0,"500 MLS.,  SECCHI ON BOTTOM.",
93,OLIT,MBOXSOU,0036,,1996-03-13 10:30:00,SAMP,G,0.5,,SW,62,CHLOROPHYLL-B,,,,-1.0,-1.0,,,,,mg/M^3,,,,L5655-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
94,OLIT,MBOXSOU,0050,,1996-04-10 10:00:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,,,,-3.0,-3.0,,,,,mg/L,,,,L5792-8,,WMD,WMD,,,,,,,,,,0,,0,0,1,MON,1.0,"500 MLS.,  SECCHI ON BOTTOM.",
